Global Company Key,Data Date,Data Year - Fiscal,Ticker Symbol,CUSIP,Company Name,Fiscal Year-end Month,Current Assets - Total,Assets - Total,Book Value Per Share,Cash,Cost of Goods Sold,Common Shares Outstanding,Debt in Current Liabilities - Total,Long-Term Debt - Total,Dividends - Total,Earnings Before Interest and Taxes,Employees,Gross Profit (Loss),Invested Capital - Total,Inventories - Total,Current Liabilities - Total,Liabilities - Total,Net Income (Loss),"Property, Plant and Equipment - Total (Gross)",Retained Earnings,Receivables - Total,Sales/Turnover (Net),Stockholders Equity - Parent,Interest and Related Expense - Total,Market Value - Total - Fiscal,Price Close - Annual - Fiscal,Standard Industry Classification Code 
142088,20191231,2019,CSFL,15201P109,CENTERSTATE BANK CORP,12,,17142.025,23.1415,326.168,110.189,125.174,629.769,109.393,52.4,438.609,2.756,741.631,3006.111,171.674,,14245.307,225.396,,488.081,11943.288,851.82,2896.718,,3126.8465,24.98,6020
142814,20190630,2019,SYNA,87157D109,SYNAPTICS INC,6,731.1,1409.8,19.7091,327.8,867.8,33.35,0,468.3,0,20.9,1.861,604.4,1125.6,158.7,253.9,752.5,-22.9,236.1,583.5,230,1472.2,657.3,21.2,971.819,29.14,3674
142953,20191231,2019,MDLZ,609207105,MONDELEZ INTERNATIONAL INC,12,7630,64549,19.0069,1291,14784,1435.006,4397,14610,1576,4411,80,11084,41961,2546,15322,37198,3870,16105,16395,2927,25868,27275,595,79040.1305,55.08,2052
142956,20191231,2019,OMCL,68213N109,OMNICELL INC,12,483.238,1240.81,20.062,127.21,406.556,42.132,10.058,100.669,0,80.067,2.7,490.471,945.923,108.011,236.996,395.556,61.338,226.091,249.346,228.132,897.027,845.254,3.6,3443.027,81.72,7373
143356,20191231,2019,PRU,744320102,PRUDENTIAL FINANCIAL INC,12,,896552,158.2496,16327,46306,398.832,11614,20514,1644,6686,51.511,18539,84233,0,,832833,4186,,57030,,64845,63115,1563,37386.5117,93.74,6311
143357,20190831,2019,ACN,G1151C101,ACCENTURE PLC,8,15450.601,29789.88,22.6636,6126.694,29282.379,635.774,6.411,16.247,1918.737,6305.074,492,13932.634,14843.938,0,11061.896,14962.189,4779.112,3347.195,8580.961,8095.071,43215.013,14409.008,22.963,125991.3336,198.17,8742
143421,20191231,2019,WMGI,N96617118,WRIGHT MEDICAL GROUP NV,12,743.658,2585.64,6.9339,166.856,154.035,128.614,437.47,751.314,0,24.553,3.03,766.865,1643.107,198.374,850.008,1693.847,-114.225,668.312,-1721.837,147.4,920.9,891.793,83.449,3920.1547,30.48,3842
143912,20191231,2019,AAXN,05464C101,AXON ENTERPRISE INC,12,619.091,845.639,9.1347,172.25,217.952,59.498,3.817,6.792,0,-6.394,1.916,312.908,550.287,38.845,195.566,302.144,0.882,95.255,171.169,194.596,530.86,543.495,0.046,4360.0134,73.28,3480
143974,20191231,2019,ADS,18581108,ALLIANCE DATA SYSTEMS CORP,12,24112.7,26494.8,33.3676,3874.4,2613.7,47.6,10097.2,12502.7,129.9,1496,8.5,2967.6,14091,218,11872,24906.5,278,927.9,5063.4,19151.1,5581.3,1588.3,569,5340.72,112.2,7374
144009,20191231,2019,WLTW,G96629103,WILLIS TOWERS WATSON PLC,12,17037,35426,79.641,887,6968,128.69,483,6287,339,1342,46.6,2071,16656,0,16070,25057,1044,2910,-435,12250,9039,10249,234,25987.6586,201.94,6411
144436,20191231,2019,NTUS,639050103,NATUS MEDICAL INC,12,269.749,622.527,12.1855,63.297,186.438,34.149,41.261,32.315,0,35.897,1.484,308.737,448.438,71.368,142.821,206.404,-15.671,81.799,71.647,115.889,495.175,416.123,4.941,1126.5755,32.99,3845
144559,20191231,2019,ZBH,98956P102,ZIMMER BIOMET HOLDINGS INC,12,4723.9,24638.7,60.1364,617.9,1771.7,206,1564.2,6936.9,197.2,1508.3,19.9,6210.5,19329.7,2385,3441.5,12245.9,1131.6,6183.5,10185.4,1363.9,7982.2,12388.1,226.9,30834.08,149.68,3842
145046,20191231,2019,ANTM,36752103,ANTHEM INC,12,39033,77453,125.4458,4937,83103,252.922,2456,18269,822,6733,70.6,21110,49997,0,23617,45725,4807,7054,22277,11079,104213,31728,746,76390.0317,302.03,6324
145308,20191231,2019,WW,98262P101,WEIGHT WATCHERS INTL INC,12,295.39,1498.314,-10.1684,182.736,580.213,67.419,129.612,1608.48,0,294.316,17,833.124,926.659,27.204,394.07,2180.135,119.616,319.35,2472.731,30.519,1413.337,-685.543,135.267,2576.08,38.21,7200
145552,20191231,2019,CNC,15135B101,CENTENE CORP,12,20323,40994,30.2399,12123,65454,415.048,249,14260,0,2137,56.6,9185,26952,0,12932,28302,1321,3884,5118,6247,74639,12551,412,,62.87,6324
145701,20191231,2019,PFG,74251V102,PRINCIPAL FINANCIAL GRP INC,12,,276087.8,52.8489,2515.9,14126,276.6,159.3,3897.5,606,1646.8,17.601,1873.6,18848.2,,,261137.1,1394.2,,12112.2,20690,15999.6,14618,153.9,15213,55,6282
145977,20191231,2019,AAP,00751Y106,ADVANCE AUTO PARTS INC,12,5695.543,11248.525,51.2636,418.665,5199.531,69.232,477.982,2764.479,17.038,767.493,67,4509.472,6313.56,4432.168,4477.702,7699.444,486.896,5836.387,3738.279,689.469,9709.003,3549.081,39.898,11088.1971,160.16,5531
146171,20191231,2019,MANT,564563104,MANTECH INTL CORP,12,454.734,2107.914,37.1,8.854,1893.461,40.179,29.189,139.945,43.207,139.525,8.9,329.098,1630.587,0,299.981,617.272,113.89,318.634,973.545,420.972,2222.559,1490.642,2.594,3209.4985,79.88,7373
146616,20191231,2019,CORT,218352102,CORCEPT THERAPEUTICS INC,12,307.358,412.312,3.2404,31.269,4.801,114.549,1.558,1.903,0,111.606,0.206,301.685,373.085,5.424,38.841,41.13,94.181,5.824,-23.294,19.928,306.486,371.182,,1386.0429,12.1,2834
147204,20191231,2019,CCOI,19239V302,COGENT COMMUNICATIONS HLDGS,12,475.728,932.124,-4.3484,399.422,219.801,46.84,27.318,1030.782,112.647,99.198,1.051,326.358,827.103,0,89.694,1135.803,37.52,1440.242,-696.904,40.484,546.159,-203.679,57.453,3082.5404,65.81,4813
147242,20190131,2018,VRNT,92343X100,VERINT SYSTEMS INC,1,1006.346,2867.027,19.1211,369.975,393.359,65.333,4.343,780.852,0,129.106,6.1,836.388,2041.656,24.952,661.821,1606.223,65.991,258.627,-279.499,439.052,1229.747,1249.236,36.724,3160.1572,48.37,7373
147305,20191231,2019,JBLU,477143101,JETBLUE AIRWAYS CORP,12,1786,11918,17.0177,959,5359,282,472,2680,0,814,21.569,2735,7479,81,2663,7119,569,12822,4324,231,8094,4799,79,5279.04,18.72,4512
147579,20191231,2019,NFLX,64110L106,NETFLIX INC,12,6178.504,33975.712,17.279,,12336.634,438.807,190.622,16181.872,0,2604.254,8.6,7819.813,23764.029,0,6855.696,26393.555,1866.916,2513.226,4788.228,979.068,20156.447,7582.157,626.023,141984.781,323.57,7841
147708,20191031,2019,CVGW,128246105,CALAVO GROWERS INC,10,127.515,390.36,16.1512,7.973,1054.062,17.595,0.762,5.412,19.354,68.969,3.657,141.715,291.281,36.889,90.629,104.491,36.646,203.299,122.557,71.588,1195.777,284.181,0.948,1526.0144,86.73,5140
148349,20190930,2019,TDG,893641100,TRANSDIGM GROUP INC,9,4865.247,16254.731,-54.1488,1467.486,2234.243,53.462,429.732,16469.221,1687.91,2095.444,18.3,2988.96,13584.138,1232.649,1538.756,19139.814,889.77,1183.334,-3498.937,1111.7,5223.203,-2894.905,859.753,27836.0595,520.67,3728
148390,20191231,2019,FORM,346375108,FORMFACTOR INC,12,419.043,839.882,8.4603,144.545,314.489,75.765,49.397,44.727,0,50.603,1.836,274.975,685.724,83.258,136.56,198.885,39.346,363.168,-244.9,98.768,589.464,640.997,1.915,1967.6171,25.97,3825
148469,20191231,2019,SAFT,78648T100,SAFETY INSURANCE GROUP INC,12,,2022.669,52.5519,44.407,748.816,15.383,0,33.998,52.392,120.282,0.609,125.448,842.404,0,,1214.263,99.601,104.456,689.743,368.042,874.264,808.406,0.09,1423.389,92.53,6331
149070,20191231,2019,CME,12572Q105,CME GROUP INC,12,39567.8,75215.3,73.0936,1551.4,1806.9,357.472,49.7,4349.5,1970,2587.8,4.36,3061.1,30508.8,0,38522.5,49056,2116.5,1926.1,5012.1,491.8,4868,26128.9,178,71751.7798,200.72,6200
149177,20191231,2019,NXST,65336K103,NEXSTAR MEDIA GROUP,12,1351.767,13989.737,44.4043,232.07,1433.65,45.75,145.253,8584.177,82.823,654.033,16.193,1605.674,10637.67,0,947.557,11936.244,230.259,2024.877,798.683,883.921,3039.324,2031.497,277.75,5364.1875,117.25,4833
149318,20191231,2019,WYNN,983134107,WYNN RESORTS LTD,12,2856.337,13871.281,16.2349,2351.904,4067.053,107.364,342.933,10256.924,402.952,913.305,30.2,2544.046,11798.396,88.519,1982.884,12329.809,122.985,14587.278,640.139,346.429,6611.099,1743.045,471.174,14909.6387,138.87,7990
149337,20191231,2019,NDAQ,631103108,NASDAQ INC,12,4290,13924,34.1563,332,2955,165.094,452,3327,305,1117,4.361,1307,8966,291,4227,8285,774,1216,3341,422,4262,5639,124,17681.5674,107.1,6200
150306,20191231,2019,TCBI,88224Q107,TEXAS CAPITAL BANCSHARES INC,12,,32548.069,53.285,161.817,460.592,50.338,2541.766,395.535,9.75,596.824,1.738,982.16,3227.793,2577.134,,29715.811,322.866,,1703.558,24451.215,1442.752,2832.258,,2857.6883,56.77,6020
150477,20191231,2019,PRAA,69354N106,PRA GROUP INC,12,,4423.891,25.7484,,727.905,45.416,298.603,2583.199,0,247.687,4.412,265.151,3810.212,0,,3196.878,86.158,218.68,1101.613,3542.689,993.056,1169.388,144.164,1648.6008,36.3,6153
150481,20191231,2019,SAIA,78709Y105,SAIA INC,12,232.379,1415.693,31.431,0.248,1515.417,25.937,38.425,203.264,0,152.183,10.4,271.318,1018.49,,241.246,600.467,113.719,1843.112,558.2,204.407,1786.735,815.226,6.688,2415.2534,93.12,4213
150937,20190630,2019,STX,G7945M107,SEAGATE TECHNOLOGY PLC,6,4363,8885,8.0342,2220,6940,269.098,0,4253,702,1465,40.5,3450,6415,970,2232,6723,2012,9835,-4383,989,10390,2162,227,12679.8978,47.12,3572
151630,20191231,2019,HALO,40637H109,HALOZYME THERAPEUTICS INC,12,543.436,565.874,0.6712,120.179,232.933,136.713,19.542,383.045,0,-39.209,0.132,-36.941,474.81,29.359,85.637,474.109,-72.24,21.597,-603.438,59.442,195.992,91.765,11.627,2423.9215,17.73,2836
154039,20191231,2019,NTGR,64111Q104,NETGEAR INC,12,744.109,955.813,20.3406,190.208,691.252,29.925,9.357,25.434,0,28.664,0.809,307.511,634.127,235.489,298.391,347.12,25.791,144.925,-222.702,277.168,998.763,608.693,,733.4618,24.51,3576
154739,20191231,2019,GOOD,376536108,GLADSTONE COMMERCIAL CORP,12,,1039.508,6.0943,6.849,75.306,33.4,0,632.441,,34.156,0,39.081,995.631,0,,676.318,9.628,0,-363.104,37.177,114.387,360.287,28.279,730.124,21.86,6798
155280,20191231,2019,ATSG,00922R105,AIR TRANSPORT SERVICES GROUP,12,266.791,2820.178,7.7591,35.601,1017.281,59.329,27.564,1500.011,0,177.37,4.38,434.902,1960.353,37.397,263.239,2359.836,61.202,2956.519,-15.971,162.87,1452.183,460.342,70.344,1391.8583,23.46,4512
155394,20191231,2019,LKQ,501889208,LKQ CORP,12,4687.819,12779.956,16.3299,523.02,7612.349,306.731,547.894,4852.986,0,1001.683,51,4893.76,9925.643,2772.777,2178.512,7707.299,541.26,3350.591,3939.251,1131.132,12506.109,5008.876,138.504,10950.2967,35.7,5010
157057,20191231,2019,AIZ,04621X108,ASSURANT INC,12,,44291.2,89.5022,1867.1,7953.8,59.946,0,3686.4,170.1,888.1,14.2,2133,9368.5,,,38609.1,382.6,831.7,6377.9,12261.6,10086.8,5652.8,105,7857.7217,131.08,6351
157855,20190131,2018,CRM,79466L302,SALESFORCE.COM INC,1,10683,30737,20.2662,2669,2825,770,194,3173,0,562,35.995,10457,18778,0,11255,15132,1110,3834,1677,5139,13282,15605,154,117016.9,151.97,7372
158053,20191231,2019,NYMT,649604501,NEW YORK MORTGAGE TRUST INC,12,,23483.369,5.7793,118.763,602.165,291.371,20923.125,187.755,219.421,189.754,0.055,189.754,2392.784,0,,21278.34,173.736,,-123.731,20819.342,791.919,2205.733,14.42,1815.2413,6.23,6798
158563,20191231,2019,CYTK,23282W605,CYTOKINETICS INC,12,233.752,289.814,-0.1848,36.433,124.442,59.172,4.616,274.728,0,-98.867,0.156,-97.574,263.791,0,26.023,300.751,-121.692,28.725,-864.337,5.163,26.868,-10.937,27.36,627.8149,10.61,2834
158737,20191231,2019,SP,78469C103,SP PLUS CORP,12,211.1,1479.6,16.3007,24.1,1435.2,22.95,133.1,678.8,0,91,23.9,228.5,1052.7,0,369.8,1105.7,48.8,572.3,166.8,162.3,1663.7,374.1,18.9,973.7685,42.43,7500
158742,20191231,2019,MKTX,57060D108,MARKETAXESS HOLDINGS INC,12,,954.93,20.2997,270.124,231.513,37.936,0,97.991,77.068,261.045,0.527,287.902,868.082,92.642,,184.839,204.902,288.38,580.816,62.017,519.415,770.091,,14381.917,379.11,6200
160225,20191231,2019,MA,57636Q104,MASTERCARD INC,12,16902,29236,5.852,6988,6697,1007,106,9183,1408,9664,18.6,10186,15174,0,11904,23245,8118,2928,33311,5557,16883,5893,224,300680.13,298.59,6099
160329,20191231,2019,GOOGL,02079K305,ALPHABET INC,12,152578,275909,292.6511,18498,60245,688.335,1199,14768,0,36482,118.899,101612,216210,999,45221,74467,34343,115148,150890,27492,161857,201442,267,921138.3192,1339.39,7370
160373,20191231,2019,MORN,617700109,MORNINGSTAR INC,12,603.2,2370.9,25.2894,334.1,483.1,42.848,46.8,640.8,48.9,196.8,6.737,695.9,1724.4,0,495.8,1287.3,152,676.8,1157.3,194.8,1179,1083.6,11.1,6483.3309,151.31,7370
160376,20191231,2019,TXRH,882681109,TEXAS ROADHOUSE INC,12,247.899,1983.565,13.1988,107.879,2259.95,69.4,17.263,540.821,84.462,212.023,67.9,496.213,1471.99,20.267,417.22,1052.396,174.452,2237.052,775.424,99.305,2756.163,915.994,,3908.608,56.32,5812
160479,20191231,2019,EXR,30225T102,EXTRA SPACE STORAGE INC,12,,8532.377,19.6085,65.746,585.283,129.534,568.431,4752.838,458.114,652.494,4.048,741.912,7674.532,0,,5610.683,419.967,,-330.015,,1327.195,2539.961,191.268,13681.3811,105.62,6798
160549,20191231,2019,LBTYK,G5480U120,LIBERTY GLOBAL PLC,12,10573.3,49046.3,21.5091,,4880,632.58,3988.9,24738.7,0,901.5,20.2,6661.5,37937.3,0,8651.7,35847.7,11521.4,29158.9,7463.1,1424.1,11541.5,13606.2,1385.9,13970.1399,21.795,4841
160598,20190930,2019,BECN,73685109,BEACON ROOFING SUPPLY INC,9,2514.247,6392.812,,72.287,5368.605,68.574,18.689,2580.193,24,180.201,8.147,1736.555,4841.741,1018.183,1440.775,4131.264,-10.612,571.431,778.626,1371.01,7105.16,2261.548,160.246,2299.2862,33.53,5030
160668,20191231,2019,INVA,45781M101,INNOVIVA INC,12,431.234,724.826,3.0951,278.096,11.505,101.288,0,377.12,0,249.46,0.006,249.511,719.236,0,5.371,382.71,157.288,,-946.377,79.427,261.016,313.495,18.66,1434.2381,14.16,2834
160770,20191231,2019,MRTX,60468T105,MIRATI THERAPEUTICS INC,12,424.407,432.2,9.6742,46.535,225.19,39.517,0.652,0,0,-222.104,0.111,-221.855,382.295,0,48.906,49.905,-213.256,3.405,-762.412,,3.335,382.295,0,5092.1606,128.86,2836
160776,20191231,2019,SBNY,82669G104,SIGNATURE BANK/NY,12,,50616.434,89.1223,702.277,622.719,53.52,3240,1750.85,122.777,918.871,1.472,1316.905,6520.673,290.593,,45846.611,588.926,,3131.268,38859.634,1939.624,4769.823,,7311.3672,136.61,6020
160888,20191231,2019,MPWR,609839105,MONOLITHIC POWER SYSTEMS INC,12,655.206,956.375,17.7341,172.96,266.729,43.616,1.254,1.103,74.117,102.562,2.002,361.192,774.594,127.5,98.225,182.884,108.839,350.109,223.974,61.3,627.921,773.491,,7764.5203,178.02,3674
160991,20191231,2019,DLR,253868103,DIGITAL REALTY TRUST INC,12,,23068.131,40.3208,,2376.004,208.901,0,10994.073,975.191,668.282,1.55,907.304,21643.638,0,,12418.566,579.761,,-3134.501,305.501,3283.308,9879.312,393.26,,119.74,6798
161844,20191231,2019,LVS,517834107,LAS VEGAS SANDS CORP,12,5305,23199,6.7938,4226,6832,763.485,98,12727,2367,3884,50,6907,19234,37,3224,16692,2698,27803,3098,844,13739,5187,564,52711.0044,69.04,7990
161853,20190630,2019,KRNY,48716P108,KEARNY FINANCIAL CORP,6,,6634.829,13.1118,19.032,85.576,85.965,912.171,409.811,34.028,73.884,0.565,165.312,1536.97,12.267,,5507.67,42.142,,369.518,4645.654,250.888,1127.159,,1142.4749,13.29,6036
161997,20191231,2019,HURN,447462102,HURON CONSULTING GROUP INC,12,224.736,1104.271,25.7698,11.604,664.298,22.719,7.998,277.557,0,67.045,3.75,301.176,863.022,0,204.544,518.806,41.743,173.718,252.785,198.884,965.474,585.465,15.648,1561.2497,68.72,8742
162127,20191231,2019,CNSL,209034107,CONSOLIDATED COMM HLDGS INC,12,176.867,3390.277,4.737,12.395,574.936,71.961,33.474,2270.912,27.865,81.281,3.4,761.606,2618.163,0,244.296,3043.026,-20.383,4090.598,-152.085,122.685,1336.542,340.881,136.66,279.2087,3.88,4813
162129,20191231,2019,MOS,61945C103,MOSAIC CO,12,3718.2,19298.5,24.2512,519.1,7046,378.764,155.9,4652.5,76.4,452.2,12.6,1860.3,14020.1,2076.4,2591.7,9930.9,-1067.4,19174.1,8323.3,983.4,8906.3,9185.5,244.5,8196.453,21.64,2870
162254,20191231,2019,CE,150870103,CELANESE CORP,12,2765,9476,20.9694,463,4360,119.555,525,3590,300,1045,7.714,1937,6488,1038,1754,6578,852,6873,6099,1181,6297,2507,123,14719.6116,123.12,2860
162293,20191231,2019,INBK,320557101,FIRST INTERNET BANCORP,12,,4100.083,31.2988,5.061,90.413,9.742,110,476.04,2.426,33.791,0.231,73.79,780.953,58.162,,3795.17,25.239,,85.49,2941.707,164.203,304.913,,230.9828,23.71,6020
162338,20191231,2019,ULH,91388P105,UNIVERSAL LOGISTICS HLDGS,12,271.843,987.997,7.5221,7.726,1248.734,27.282,86.96,459.81,15.042,93.08,6.541,263.264,665.027,7.163,251.575,782.78,37.586,697.094,247.194,232.46,1511.998,205.217,17.085,517.2667,18.96,4210
162404,20191231,2019,LHCG,50187A107,LHC GROUP INC,12,380.274,2140.295,45.6028,31.672,1324.887,30.992,28.701,322.556,0,159.348,30.399,755.354,1844.958,0,230.972,617.893,95.726,262.801,523.701,295.794,2080.241,1413.323,11.155,4269.4579,137.76,8082
162449,20191231,2019,EXLS,302081104,EXLSERVICE HOLDINGS INC,12,541.258,1183.088,19.5993,119.165,655.49,34.185,65.268,269.27,0,85.124,31.7,335.856,939.271,0,229.349,513.087,67.659,345.989,467.011,185.886,991.346,670.001,13.612,2374.4901,69.46,7374
162876,20191231,2019,CORE,218681104,CORE MARK HOLDING CO INC,12,1300.1,1898.4,13.1201,14.1,12360.7,45.114,47.9,555.5,20.8,95.6,8.555,968.5,1147.4,670.9,686.7,1306.5,57.7,750.1,413.4,499.1,13329.2,591.9,14.9,1226.6497,27.19,5190
162887,20191231,2019,DXCM,252131107,DEXCOM INC,12,1969.4,2395,9.6354,446.2,497.6,91.6,14.2,1146.5,0,149.8,3.9,978.4,2029.1,119.8,360.2,1512.4,101.1,497.8,-693.4,286.3,1476,882.6,60.3,20036.584,218.74,3845
162906,20191130,2019,INFO,G47567105,IHS MARKIT LTD,11,1307.8,16087.2,21.1293,111.5,1657,398.3,251.1,4874.4,0,986.6,15.5,2757.6,13305.3,0,1969.2,7656.3,502.7,1579,3033.4,890.7,4414.6,8415.8,259.7,28936.495,72.65,7370
163036,20191231,2019,BLDR,12008R107,BUILDERS FIRSTSOURCE,12,1306.867,3249.49,7.1085,14.096,5203.564,116.052,75.528,1514.346,0,405.406,15.8,2076.867,2339.299,561.255,821.301,2424.537,221.809,1463.587,248.837,692.393,7280.431,824.953,99.262,2948.8813,25.41,2452
163595,20191231,2019,PEIX,69423U305,PACIFIC ETHANOL INC,12,248.564,612.495,,,1434.819,55.509,66.457,201.966,,-45.391,,-9.938,429.011,60.6,160.398,385.45,-88.949,,-722.584,74.307,1424.881,219.78,20.206,36.0809,0.65,2860
163610,20191231,2019,ICE,45866F104,INTERCONTINENTAL EXCHANGE,12,67979,94493,31.1462,841,2455,554,2622,5531,621,2727,5.989,4092,22895,0,68816,77129,1933,3042,9386,988,6547,17255,285,51272.7,92.55,6200
163889,20191231,2019,ATRC,04963C209,ATRICURE INC,12,143.16,557.88,6.2374,28.483,51.106,39.655,2.218,74.204,0,-34.06,0.73,179.701,321.547,29.414,49.916,310.537,-35.194,69.74,-282.355,28.046,230.807,247.343,4.111,1289.1841,32.51,3841
163924,20191231,2019,JRVR,G5005R107,JAMES RIVER GROUP HLDGS LTD,12,,5024.405,25.591,206.912,840.599,30.424,0,280.587,36.786,57.865,0.8,61.928,1059.168,0,,4245.824,38.339,26.902,120.7,1358.439,902.527,778.581,10.596,1253.773,41.21,6331
163946,20191231,2019,CF,125269100,CF INDUSTRIES HOLDINGS INC,12,974,12172,13.4105,287,2553,216.024,90,4150,265,926,3,2037,9787,351,665,6535,493,13815,1592,242,4590,2897,239,10312.9858,47.74,2870
164086,20190630,2019,CMPR,G2143T103,CIMPRESS PLC,6,240.3,1868.376,4.3294,35.279,1280.829,30.446,104.514,1070.422,0,184.911,13,1470.247,1265.416,66.31,520.749,1673.382,95.052,1058.162,457.565,60.646,2751.076,131.812,63.171,2767.2369,90.89,2750
164116,20191231,2019,OFLX,682095104,OMEGA FLEX INC,12,46.32,60.984,3.7034,16.098,40.154,10.094,0.369,0.418,46.231,21.922,0.151,71.206,37.994,11.078,20.484,23.408,17.286,22.079,26.256,17.047,111.36,37.382,,1082.9853,107.29,3490
164211,20191231,2019,SIMO,82706C108,SILICON MOTION TECH -ADR,12,565.199,697.729,,323.166,217.806,36.17,0,0,,73.444,,239.447,536.784,88.439,125.763,160.945,64.399,,,108.734,457.253,536.784,,,50.71,3674
164296,20191231,2019,DISCA,25470F104,DISCOVERY INC,12,5217,33735,18.6623,1552,1033,530,738,15634,518,3187,9.2,10111,27600,0,3239,21769,2049,2712,6511,2633,11144,9891,677,16566.84,32.74,4841
164364,20191231,2019,ISBC,46146L101,INVESTORS BANCORP INC,12,,26698.766,10.5963,174.915,384.146,247.44,1536,4476.938,122.163,380.609,1.793,709.486,7098.888,43.335,,24076.816,195.484,,1227.171,21476.056,1093.632,2621.95,,2948.2476,11.915,6036
164557,20190331,2018,ROLL,75524B104,RBC BEARINGS INC,3,503.281,1147.367,38.9702,29.884,405.871,24.854,0.467,43.179,0,149.28,3.764,296.645,1011.745,335.001,90.129,178.801,105.193,394.679,634.427,132.63,702.516,968.566,5.173,3160.6832,127.17,3562
164572,20191231,2019,AMSF,03071H100,AMERISAFE INC,12,,1492.906,22.2875,43.813,253.911,19.303,0.179,0.305,86.852,115.517,0.434,116.459,430.52,0,,1062.691,92.69,21.971,239.376,263.596,370.37,430.215,,1274.5771,66.03,6331
164633,20191231,2019,HOMB,436893200,HOME BANCSHARES INC,12,,15032.047,15.0958,168.914,156.096,166.373,770.166,416.562,85.627,452.352,1.92,661.408,2928.093,9.143,,12520.516,289.539,,972.776,10767.588,817.504,2511.531,,3270.8932,19.66,6020
164702,20190630,2019,HOLI,G45667105,HOLLYSYS AUTOMATION TECH LTD,6,1109.478,1309.417,15.6671,332.509,350.721,60.342,22.219,0.978,10.862,135.249,3.301,219.62,948.138,42.983,341.499,362.257,125.261,136.89,721.692,553.042,570.341,945.386,0.575,1146.498,19,3823
164708,20191231,2019,AMP,03076C106,AMERIPRISE FINANCIAL INC,12,,151828,46.2244,3827,7186,123.939,951,4218,518,2243,12.5,5700,9947,0,,146099,1893,2677,14541,10856,12886,5729,214,20645.7586,166.58,6211
164755,20191231,2019,CROX,227046109,CROCS INC,12,425.382,738.802,1.9332,108.253,597.034,68.232,48.585,345.148,0,142.325,3.803,633.559,477.053,172.028,257.223,606.897,119.497,309.237,182.106,118.251,1230.593,131.905,8.636,2858.2385,41.89,3021
165051,20191231,2019,SPWR,867652406,SUNPOWER CORP,12,1380.931,2171.921,0.0605,422.955,1654.869,168.121,114.319,980.175,0,-193.389,8.4,209.356,1001.674,358.257,898.409,2150.422,22.159,702.967,-2459.191,371.028,1864.225,10.163,53.353,1311.3438,7.8,3674
165052,20191231,2019,UAA,904311107,UNDER ARMOUR INC,12,2702.209,4843.531,4.7593,788.072,2619.299,451.767,125.9,1173.322,0,236.77,16.4,2647.833,3323.409,892.258,1422.009,2693.444,92.139,2194.198,1176.221,724.314,5267.132,2150.087,21.24,9203.9194,21.6,2300
165123,20191231,2019,LDOS,525327102,LEIDOS HOLDINGS INC,12,2812,9367,24.2057,668,9312,141,193,3251,191,899,34,1782,6668,,2333,5950,667,1030,826,1734,11094,3413,145,13802.49,97.89,7373
165746,20191231,2019,LYV,538034109,LIVE NATION ENTERTAINMENT,12,4192.899,10975.615,5.3616,2470.362,8467.182,213.71,159.745,4645.743,0,349.271,25.9,3080.787,6559.195,16.106,4107.599,9062.163,-4.882,3941.334,-1095.047,1029.448,11547.969,1145.82,157.521,15273.8537,71.47,7900
165856,20191231,2019,HEES,404030108,H&E EQUIPMENT SERVICES INC,12,,1974.61,8.5784,14.247,605.415,35.848,11.658,1335.803,39.427,188.144,2.432,742.95,1643.322,85.478,,1667.091,87.211,2351.578,136.06,192.204,1348.365,307.519,68.277,1198.3986,33.43,5084
165914,20191231,2019,CMG,169656105,CHIPOTLE MEXICAN GRILL INC,12,1072.204,5104.604,60.6387,480.626,4443.879,27.755,173.139,2678.374,0,510.377,83,1142.49,4361.4,26.096,666.593,3421.578,350.158,5165.595,2916.085,108.25,5586.369,1683.026,,23233.9881,837.11,5812
